ID,Name,Age,Region,Games,Medals
12259,Rosmarie Bleuer (-Hirschy),21.0,瑞士,1948冬奥会,{'NAN'}
12261,John Barry Blewitt,22.0,英国,1968冬奥会,{'NAN'}
12261,John Barry Blewitt,26.0,英国,1972冬奥会,{'NAN'}
12276,Severin Blindenbacher,22.0,瑞士,2006冬奥会,{'NAN'}
12276,Severin Blindenbacher,26.0,瑞士,2010冬奥会,{'NAN'}
12276,Severin Blindenbacher,30.0,瑞士,2014冬奥会,{'NAN'}
12281,Viktor Nikolayevich Blinov,22.0,俄罗斯,1968冬奥会,{'金牌'}
12282,Yury Ivanovich Blinov,23.0,俄罗斯,1972冬奥会,{'金牌'}
12302,Gerhard Blchl,24.0,德国,2006冬奥会,{'NAN'}
12308,John William Blockey,35.0,英国,1968冬奥会,{'NAN'}
12316,Yevgeny Anatolyevich Blokhin,26.0,哈萨克斯坦,2006冬奥会,{'NAN'}
12317,Jan Blokhuijsen,20.0,荷兰,2010冬奥会,"{'NAN', '铜牌'}"
12317,Jan Blokhuijsen,24.0,荷兰,2014冬奥会,"{'金牌', '银牌', 'NAN'}"
12325,Bengt Mattias Blomberg,29.0,瑞典,2006冬奥会,{'NAN'}
12328,Gert Arne Blom,25.0,瑞典,1960冬奥会,{'NAN'}
12328,Gert Arne Blom,29.0,瑞典,1964冬奥会,{'银牌'}
12330,Eric Anton Blomgren,30.0,瑞典,1924冬奥会,{'NAN'}
12335,Axel Vilhelm Blomqvist,29.0,瑞典,1924冬奥会,{'NAN'}
12338,Gte Paulus Blomqvist,24.0,瑞典,1952冬奥会,{'铜牌'}
12341,"Ossian Olavi ""Ossi"" Blomqvist",19.0,芬兰,1928冬奥会,{'NAN'}
12341,"Ossian Olavi ""Ossi"" Blomqvist",23.0,芬兰,1932冬奥会,{'NAN'}
12341,"Ossian Olavi ""Ossi"" Blomqvist",27.0,芬兰,1936冬奥会,{'NAN'}
12343,Timo Pauli Blomqvist,27.0,芬兰,1988冬奥会,{'银牌'}
12343,Timo Pauli Blomqvist,31.0,芬兰,1992冬奥会,{'NAN'}
12346,Xavier Blond,22.0,法国,1988冬奥会,{'NAN'}
12346,Xavier Blond,26.0,法国,1992冬奥会,{'NAN'}
12350,Yves Blondeau,24.0,法国,1976冬奥会,{'NAN'}
12350,Yves Blondeau,28.0,法国,1980冬奥会,{'NAN'}
12354,Ivanie Lise Blondin,23.0,加拿大,2014冬奥会,{'NAN'}
12357,"Edward Johnston ""Ed"" Blood",23.0,美国,1932冬奥会,{'NAN'}
12357,"Edward Johnston ""Ed"" Blood",27.0,美国,1936冬奥会,{'NAN'}
12361,Jeremy Ryan Bloom,19.0,美国,2002冬奥会,{'NAN'}
12361,Jeremy Ryan Bloom,23.0,美国,2006冬奥会,{'NAN'}
12381,Joshua Bluhm,19.0,德国,2014冬奥会,{'NAN'}
12383,Reinis Bluis,22.0,拉脱维亚,1936冬奥会,{'NAN'}
12386,Constanze Blum,25.0,德国,1998冬奥会,{'NAN'}
12388,"Raymond Edward ""Ray"" Blum",28.0,美国,1948冬奥会,{'NAN'}
12394,Judy Ann Blumberg,22.0,美国,1980冬奥会,{'NAN'}
12394,Judy Ann Blumberg,26.0,美国,1984冬奥会,{'NAN'}
12400,Harri Juhani Blumn,17.0,芬兰,1976冬奥会,{'NAN'}
12402,Rita Blumenberg (-Mensching),23.0,德国,1960冬奥会,{'NAN'}
12404,Stacey Jill Blumer (-Evans),28.0,美国,1998冬奥会,{'NAN'}
12405,"Wilhelmine ""Minna"" Blml",43.0,德国,1964冬奥会,{'NAN'}
12407,Aaron Blunck,17.0,美国,2014冬奥会,{'NAN'}
12409,Dennis Frederick Blundell,26.0,英国,1948冬奥会,{'NAN'}
12411,Andr Blusset,20.0,法国,1924冬奥会,{'NAN'}
12416,"Max Theodore Bly, Sr.",30.0,美国,1936冬奥会,{'NAN'}
12422,Ross Blyth,18.0,英国,1980冬奥会,{'NAN'}
12460,Stanisaw Bobak,19.0,波兰,1976冬奥会,{'NAN'}
12460,Stanisaw Bobak,23.0,波兰,1980冬奥会,{'NAN'}
12464,Geraldina Bobbio,16.0,阿根廷,1984冬奥会,{'NAN'}
12468,Nicole Bobek (-Leal),20.0,美国,1998冬奥会,{'NAN'}
12480,Anatoly Bobkov,27.0,俄罗斯,1994冬奥会,{'NAN'}
12491,Igor Anatolyevich Bobrin,26.0,俄罗斯,1980冬奥会,{'NAN'}
12492,Andrey Bobrov,23.0,俄罗斯,1988冬奥会,{'NAN'}
12493,Vsevolod Mikhaylovich Bobrov,33.0,俄罗斯,1956冬奥会,{'金牌'}
12494,Yekaterina Aleksandrovna Bobrova,19.0,俄罗斯,2010冬奥会,{'NAN'}
12494,Yekaterina Aleksandrovna Bobrova,23.0,俄罗斯,2014冬奥会,"{'金牌', 'NAN'}"
12495,Yelena Bobrova,27.0,俄罗斯,2002冬奥会,{'NAN'}
12497,Vasyl Valentynovych Bobrovnykov,30.0,乌克兰,2002冬奥会,{'NAN'}
12500,Sergey Andreyevich Bobrovsky,25.0,俄罗斯,2014冬奥会,{'NAN'}
12508,Corinna Boccacini,20.0,意大利,2006冬奥会,{'NAN'}
12508,Corinna Boccacini,24.0,意大利,2010冬奥会,{'NAN'}
12508,Corinna Boccacini,28.0,意大利,2014冬奥会,{'NAN'}
12509,Iginia Boccalandro Valentina,36.0,委内瑞拉,1998冬奥会,{'NAN'}
12509,Iginia Boccalandro Valentina,40.0,委内瑞拉,2002冬奥会,{'NAN'}
12515,Adolfo Bocchi,NAN,意大利,1924冬奥会,{'NAN'}
12520,Bernadetta Maria Bocek-Piotrowska,21.0,波兰,1992冬奥会,{'NAN'}
12520,Bernadetta Maria Bocek-Piotrowska,23.0,波兰,1994冬奥会,{'NAN'}
12520,Bernadetta Maria Bocek-Piotrowska,27.0,波兰,1998冬奥会,{'NAN'}
12524,Fernande Bochatay (-Frank),18.0,瑞士,1964冬奥会,{'NAN'}
12524,Fernande Bochatay (-Frank),22.0,瑞士,1968冬奥会,"{'NAN', '铜牌'}"
12525,Madeleine Bochatay (-Montessuit),20.0,法国,1964冬奥会,{'NAN'}
12533,"Liston Donneal Bochette, III",34.0,波多黎各,1992冬奥会,{'NAN'}
12533,"Liston Donneal Bochette, III",36.0,波多黎各,1994冬奥会,{'NAN'}
12533,"Liston Donneal Bochette, III",40.0,波多黎各,1998冬奥会,{'NAN'}
12537,Dmitry Yevgenyevich Bochkaryov,25.0,俄罗斯,1984冬奥会,{'NAN'}
12537,Dmitry Yevgenyevich Bochkaryov,29.0,俄罗斯,1988冬奥会,{'NAN'}
12549,Helmut Bck,21.0,德国,1952冬奥会,{'NAN'}
12549,Helmut Bck,24.0,德国,1956冬奥会,{'NAN'}
12553,Ludwig Bck,25.0,德国,1928冬奥会,{'NAN'}
12561,Bodo Bockenauer,19.0,德国,1960冬奥会,{'NAN'}
12565,"Wilhelm Richard ""Willy"" Bckl",30.0,奥地利,1924冬奥会,{'银牌'}
12565,"Wilhelm Richard ""Willy"" Bckl",35.0,奥地利,1928冬奥会,{'银牌'}
12566,Claudio Bckli,29.0,瑞士,2014冬奥会,{'NAN'}
12576,Pierre Boda,20.0,澳大利亚,2014冬奥会,{'NAN'}
12588,Jana Bode,24.0,德国,1994冬奥会,{'NAN'}
12594,Meeri Annikki Bodelid (Jaako-),28.0,瑞典,1972冬奥会,{'NAN'}
12596,Jens Boden,23.0,德国,2002冬奥会,"{'NAN', '铜牌'}"
12596,Jens Boden,27.0,德国,2006冬奥会,{'NAN'}
12601,Simon Bodenmann,25.0,瑞士,2014冬奥会,{'NAN'}
12605,Luke Andrew Bodensteiner,21.0,美国,1992冬奥会,{'NAN'}
12605,Luke Andrew Bodensteiner,23.0,美国,1994冬奥会,{'NAN'}
12613,"David George ""Dave"" Bodington",20.0,英国,1968冬奥会,{'NAN'}
12620,Corinne Bodmer,27.0,瑞士,1998冬奥会,{'NAN'}
12620,Corinne Bodmer,31.0,瑞士,2002冬奥会,{'NAN'}
12621,Pascal Bodmer,19.0,德国,2010冬奥会,{'NAN'}
12624,Bela Andrew Bodnar,23.0,美国,1976冬奥会,{'NAN'}
12642,Tatiana Bodva,22.0,斯洛伐克,2014冬奥会,{'NAN'}
12652,Grzegorz Bodziana,24.0,波兰,2006冬奥会,{'NAN'}
12659,Paul Boehm,31.0,加拿大,2006冬奥会,{'NAN'}
12669,Menno Boelsma,27.0,荷兰,1988冬奥会,{'NAN'}
12673,Margot Madeleine Boer,24.0,荷兰,2010冬奥会,{'NAN'}
12673,Margot Madeleine Boer,28.0,荷兰,2014冬奥会,{'铜牌'}
12692,"Robert Raymond ""Bob"" Boeser",20.0,美国,1948冬奥会,{'NAN'}
12697,"Gregory ""Greg"" Boester",25.0,美国,1994冬奥会,{'NAN'}
12701,Alexis Boeuf,27.0,法国,2014冬奥会,{'NAN'}
12712,Anna Ivanovna Bogaly-Titovets,22.0,俄罗斯,2002冬奥会,{'NAN'}
12712,Anna Ivanovna Bogaly-Titovets,26.0,俄罗斯,2006冬奥会,"{'金牌', 'NAN'}"
12712,Anna Ivanovna Bogaly-Titovets,30.0,俄罗斯,2010冬奥会,"{'金牌', 'NAN'}"
12723,Jaroslav Bogdlek,26.0,捷克共和国,1956冬奥会,{'NAN'}
12728,Martin Bogdanov,23.0,保加利亚,2010冬奥会,{'NAN'}
12744,Aivars Bogdanovs,26.0,拉脱维亚,1992冬奥会,{'NAN'}
12744,Aivars Bogdanovs,28.0,拉脱维亚,1994冬奥会,{'NAN'}
12745,Mris Bogdanovs,26.0,拉脱维亚,2006冬奥会,{'NAN'}
12773,"Wilhelm ""Willy"" Bogner, Sr.",26.0,德国,1936冬奥会,{'NAN'}
12774,"Wilhelm Herman Bjrn ""Willy"" Bogner, Jr.",18.0,德国,1960冬奥会,{'NAN'}
12774,"Wilhelm Herman Bjrn ""Willy"" Bogner, Jr.",22.0,德国,1964冬奥会,{'NAN'}
12776,Vladimir Bogolyubov,21.0,俄罗斯,1976冬奥会,{'NAN'}
12777,Igor Alekseyevich Bogolyubsky,28.0,俄罗斯,2014冬奥会,{'NAN'}
12797,Josef Boh,21.0,捷克共和国,1936冬奥会,{'NAN'}
12801,Jean-Pierre Bohard,19.0,法国,1988冬奥会,{'NAN'}
12807,Hernn Jorge Boher Rosales,19.0,智利,1960冬奥会,{'NAN'}
12807,Hernn Jorge Boher Rosales,23.0,智利,1964冬奥会,{'NAN'}
12813,Stefanie Bhler,24.0,德国,2006冬奥会,"{'银牌', 'NAN'}"
12813,Stefanie Bhler,28.0,德国,2010冬奥会,{'NAN'}
12813,Stefanie Bhler,32.0,德国,2014冬奥会,"{'NAN', '铜牌'}"
12816,Karl Anders Bohlin,21.0,美国,1960冬奥会,{'NAN'}
12816,Karl Anders Bohlin,25.0,美国,1964冬奥会,{'NAN'}
12820,Daniel Bhm,27.0,德国,2014冬奥会,"{'银牌', 'NAN'}"
12828,Martin Bohman,29.0,捷克共和国,2010冬奥会,{'NAN'}
12831,Gerhard Bhmer,21.0,德国,1980冬奥会,{'NAN'}
12833,Daniel Bohnacker,23.0,德国,2014冬奥会,{'NAN'}
12838,"Stanislav ""Stan"" Bohonek",23.0,加拿大,1976冬奥会,{'NAN'}
12839,"David MacLaren ""Mac"" Bohonnon",18.0,美国,2014冬奥会,{'NAN'}
12879,Serge Boisvert,28.0,加拿大,1988冬奥会,{'NAN'}
12883,Philip Kimely Boit,26.0,肯尼亚,1998冬奥会,{'NAN'}
12883,Philip Kimely Boit,30.0,肯尼亚,2002冬奥会,{'NAN'}
12883,Philip Kimely Boit,34.0,肯尼亚,2006冬奥会,{'NAN'}
12885,Brian Anthony Boitano,20.0,美国,1984冬奥会,{'NAN'}
12885,Brian Anthony Boitano,24.0,美国,1988冬奥会,{'金牌'}
12885,Brian Anthony Boitano,30.0,美国,1994冬奥会,{'NAN'}
12890,Franois Boivin,23.0,加拿大,2006冬奥会,{'NAN'}
12890,Franois Boivin,27.0,加拿大,2010冬奥会,{'NAN'}
12895,Piotr Pawe Bojaczyk,29.0,波兰,1976冬奥会,{'NAN'}
12897,Egils Bojrs,29.0,拉脱维亚,1998冬奥会,{'NAN'}
12905,Nataa Bokal,24.0,斯洛文尼亚,1992冬奥会,{'NAN'}
12905,Nataa Bokal,30.0,斯洛文尼亚,1998冬奥会,{'NAN'}
12905,Nataa Bokal,34.0,斯洛文尼亚,2002冬奥会,{'NAN'}
12908,Dieter Bokeloh,21.0,德国,1964冬奥会,{'NAN'}
12914,Jan Mauritz Boklv,21.0,瑞典,1988冬奥会,{'NAN'}
12914,Jan Mauritz Boklv,25.0,瑞典,1992冬奥会,{'NAN'}
12937,Anja Bolbjerg (-Hansen),26.0,丹麦,1998冬奥会,{'NAN'}
12937,Anja Bolbjerg (-Hansen),30.0,丹麦,2002冬奥会,{'NAN'}
12943,Vasile Boldescu,26.0,罗马尼亚,1968冬奥会,{'NAN'}
12944,Igor Petrovich Boldin,28.0,俄罗斯,1992冬奥会,{'金牌'}
12953,"Daniel George ""Dan"" Bolduc",22.0,美国,1976冬奥会,{'NAN'}
12954,Andrey Sergeyevich Boldykov,26.0,俄罗斯,2010冬奥会,{'NAN'}
12954,Andrey Sergeyevich Boldykov,30.0,俄罗斯,2014冬奥会,{'NAN'}
12955,Svetlana Sergeyevna Boldykova,23.0,俄罗斯,2006冬奥会,{'NAN'}
12955,Svetlana Sergeyevna Boldykova,27.0,俄罗斯,2010冬奥会,{'NAN'}
12956,Boldyn Byambadorj,22.0,蒙古,2014冬奥会,{'NAN'}
12958,Boldyn Sansarbileg,21.0,蒙古,1998冬奥会,{'NAN'}
12978,Max Bolkart,23.0,德国,1956冬奥会,{'NAN'}
12978,Max Bolkart,27.0,德国,1960冬奥会,{'NAN'}
12978,Max Bolkart,31.0,德国,1964冬奥会,{'NAN'}
12985,Vittorio Luigi Bolla,24.0,意大利,1956冬奥会,{'NAN'}
12985,Vittorio Luigi Bolla,32.0,意大利,1964冬奥会,{'NAN'}
12993,"Heinrich ""Hanggi"" Boller",26.0,瑞士,1948冬奥会,{'铜牌'}
12997,Marine Bolliet,26.0,法国,2014冬奥会,{'NAN'}
13001,Lars-Arne Torsten Blling,27.0,瑞典,1972冬奥会,{'NAN'}
13004,Christian Bollini,21.0,圣马力诺,1984冬奥会,{'NAN'}
13009,Mauritz Christian Mats Eugn Bolmstedt,27.0,瑞典,1948冬奥会,{'NAN'}
13009,Mauritz Christian Mats Eugn Bolmstedt,31.0,瑞典,1952冬奥会,{'NAN'}
13012,Alessio Bolognani,22.0,意大利,2006冬奥会,{'NAN'}
13020,Jan Bols,23.0,荷兰,1968冬奥会,{'NAN'}
13020,Jan Bols,27.0,荷兰,1972冬奥会,{'NAN'}
13021,Nikolay Valeryevich Bolshakov,24.0,俄罗斯,2002冬奥会,{'NAN'}
13037,"Cameron ""Cam"" Bolton",23.0,澳大利亚,2014冬奥会,{'NAN'}
13038,Colleen Bolton,22.0,澳大利亚,1980冬奥会,{'NAN'}
13059,Tony-Sabrina Bombardieri,19.0,意大利,1998冬奥会,{'NAN'}
13075,Ivan Bonacalza,17.0,阿根廷,1980冬奥会,{'NAN'}
13087,Romano Bonagura,33.0,意大利,1964冬奥会,"{'银牌', 'NAN'}"
13089,Sergio Bonaldi,27.0,意大利,2006冬奥会,{'NAN'}
13090,Surya (Claudine-) Bonaly,18.0,法国,1992冬奥会,{'NAN'}
13090,Surya (Claudine-) Bonaly,20.0,法国,1994冬奥会,{'NAN'}
13090,Surya (Claudine-) Bonaly,24.0,法国,1998冬奥会,{'NAN'}
13141,Igors Bondarevs,28.0,拉脱维亚,2002冬奥会,{'NAN'}
13152,Peter Bondra,30.0,斯洛伐克,1998冬奥会,{'NAN'}
13152,Peter Bondra,38.0,斯洛伐克,2006冬奥会,{'NAN'}
13165,Seraina Boner,23.0,瑞士,2006冬奥会,{'NAN'}
13165,Seraina Boner,31.0,瑞士,2014冬奥会,{'NAN'}
13186,Nadia Bonfini,23.0,意大利,1988冬奥会,{'NAN'}
13198,Yannick Bonheur,23.0,法国,2006冬奥会,{'NAN'}
13198,Yannick Bonheur,27.0,法国,2010冬奥会,{'NAN'}
13200,Tessa Bonhomme,24.0,加拿大,2010冬奥会,{'金牌'}
13204,Eugenio Bonicco,28.0,意大利,1948冬奥会,{'NAN'}
13205,Gianni Bonichon,27.0,意大利,1972冬奥会,{'银牌'}
13206,Laurence Bonici,30.0,法国,1988冬奥会,{'NAN'}
13225,Annamria Bnis,18.0,匈牙利,1992冬奥会,{'NAN'}
13226,Attila Bnis,20.0,匈牙利,1992冬奥会,{'NAN'}
13226,Attila Bnis,22.0,匈牙利,1994冬奥会,{'NAN'}
13231,Tino Bonk,24.0,德国,1992冬奥会,{'NAN'}
13232,Marie Edith Bonlieu (-Vuarnet),21.0,法国,1956冬奥会,{'NAN'}
13233,Franois Bonlieu,18.0,法国,1956冬奥会,{'NAN'}
13233,Franois Bonlieu,22.0,法国,1960冬奥会,{'NAN'}
13233,Franois Bonlieu,26.0,法国,1964冬奥会,"{'金牌', 'NAN'}"
13234,Narve Nilsen Bonna,23.0,挪威,1924冬奥会,{'银牌'}
13235,Jules Bonnaire,22.0,法国,2014冬奥会,{'NAN'}
13236,Jean-Franois Bonnard,30.0,法国,2002冬奥会,{'NAN'}
13239,Flix Bonnat,26.0,法国,1948冬奥会,{'NAN'}
13245,Morgane Bonnefoy,23.0,法国,2014冬奥会,{'NAN'}
13257,Jorge L. Bonnet,26.0,波多黎各,1992冬奥会,{'NAN'}
13257,Jorge L. Bonnet,28.0,波多黎各,1994冬奥会,{'NAN'}
13257,Jorge L. Bonnet,32.0,波多黎各,1998冬奥会,{'NAN'}
13259,Marie-Thrse Bonnet,21.0,法国,1976冬奥会,{'NAN'}
13263,Grard Bonnevie,23.0,法国,1976冬奥会,{'NAN'}
13278,Mario Bonomo,24.0,意大利,1936冬奥会,{'NAN'}
13286,Klaus-Michael Bonsack,22.0,德国,1964冬奥会,"{'银牌', 'NAN'}"
13286,Klaus-Michael Bonsack,26.0,德国,1968冬奥会,"{'金牌', '铜牌'}"
13286,Klaus-Michael Bonsack,30.0,德国,1972冬奥会,"{'NAN', '铜牌'}"
13287,Alexander Bonsaksen,23.0,挪威,2010冬奥会,{'NAN'}
13287,Alexander Bonsaksen,27.0,挪威,2014冬奥会,{'NAN'}
13289,"Yannick ""Yves"" Bonsang",21.0,法国,1972冬奥会,{'NAN'}
13312,Leonardo Bonzi,21.0,意大利,1924冬奥会,{'NAN'}
13313,Annick Bonzon (-Anner),20.0,瑞士,1992冬奥会,{'NAN'}
13321,Michael Robert Booker,18.0,英国,1956冬奥会,{'NAN'}
13342,Todd Roger Boonstra,21.0,美国,1984冬奥会,{'NAN'}
13342,Todd Roger Boonstra,25.0,美国,1988冬奥会,{'NAN'}
13342,Todd Roger Boonstra,31.0,美国,1994冬奥会,{'NAN'}
13348,"Aaltje Grietje ""Alie"" Boorsma",24.0,荷兰,1984冬奥会,{'NAN'}
13350,Tino Boos,30.0,德国,2006冬奥会,{'NAN'}
13351,Wolfgang Boos,30.0,德国,1976冬奥会,{'铜牌'}
13357,Clare Booth,19.0,英国,1984冬奥会,{'NAN'}
13357,Clare Booth,23.0,英国,1988冬奥会,{'NAN'}
13388,Arijana Boras,15.0,塞尔维亚,1992冬奥会,{'NAN'}
13388,Arijana Boras,17.0,波斯尼亚和黑塞哥维那,1994冬奥会,{'NAN'}
13388,Arijana Boras,21.0,波斯尼亚和黑塞哥维那,1998冬奥会,{'NAN'}
13389,Igor Boras,26.0,波斯尼亚和黑塞哥维那,1994冬奥会,{'NAN'}
13408,"Anna Johanna Geertruida Maria ""Annie"" Borckink",24.0,荷兰,1976冬奥会,{'NAN'}
13408,"Anna Johanna Geertruida Maria ""Annie"" Borckink",28.0,荷兰,1980冬奥会,"{'金牌', 'NAN'}"
13418,Paulin Bordeleau,35.0,法国,1988冬奥会,{'NAN'}
13420,"Gail Borden, II",24.0,美国,1932冬奥会,{'NAN'}
13423,Roberto Jos Bordeu Baliero,20.0,阿根廷,1952冬奥会,{'NAN'}
13423,Roberto Jos Bordeu Baliero,32.0,阿根廷,1964冬奥会,{'NAN'}
13453,Christian Borgatello,24.0,意大利,2006冬奥会,{'NAN'}
13474,Ralph Borghard,19.0,德国,1964冬奥会,{'NAN'}
13476,Catherine Borghi,21.0,瑞士,1998冬奥会,{'NAN'}
13476,Catherine Borghi,25.0,瑞士,2002冬奥会,{'NAN'}
13478,Victor Borghi,35.0,意大利,1948冬奥会,{'NAN'}
13489,Anna Borgqvist,21.0,瑞典,2014冬奥会,{'NAN'}
13507,Ivan Borisov,26.0,吉尔吉斯斯坦,2006冬奥会,{'NAN'}
13528,Hasse Brjes,20.0,瑞典,1968冬奥会,{'NAN'}
13528,Hasse Brjes,24.0,瑞典,1972冬奥会,{'银牌'}
13531,Nils Gran Jakob Brjesson,30.0,瑞典,2006冬奥会,{'NAN'}
13540,"James Andrew ""Jimmy"" Borland",25.0,英国,1936冬奥会,{'金牌'}
13552,Fausto Bormetti,22.0,意大利,1988冬奥会,{'NAN'}
13553,Walter Bormolini,19.0,意大利,2006冬奥会,{'NAN'}
13556,Petra Born,18.0,德国,1984冬奥会,{'NAN'}
13563,Jacqueline Brner (-Schubert),26.0,德国,1992冬奥会,"{'金牌', 'NAN'}"
13564,Karin Borner,20.0,瑞士,1956冬奥会,{'NAN'}
13575,Gbor Borczi,24.0,匈牙利,1964冬奥会,{'NAN'}
13584,Artyom Igorevich Borodulin,20.0,俄罗斯,2010冬奥会,{'NAN'}
13585,Mikhail Ilyich Borodulin,30.0,哈萨克斯坦,1998冬奥会,{'NAN'}
13586,Tatyana Aleksandrovna Borodulina,21.0,俄罗斯,2006冬奥会,{'NAN'}
13586,Tatyana Aleksandrovna Borodulina,25.0,澳大利亚,2010冬奥会,{'NAN'}
13586,Tatyana Aleksandrovna Borodulina,29.0,俄罗斯,2014冬奥会,{'NAN'}
13601,Dimitri Borovik,24.0,爱沙尼亚,1998冬奥会,{'NAN'}
13601,Dimitri Borovik,28.0,爱沙尼亚,2002冬奥会,{'NAN'}
13601,Dimitri Borovik,32.0,爱沙尼亚,2006冬奥会,{'NAN'}
13602,Aleksey Alekseyevich Borovitin,21.0,俄罗斯,1976冬奥会,{'NAN'}
13602,Aleksey Alekseyevich Borovitin,25.0,俄罗斯,1980冬奥会,{'NAN'}
13610,David Borradaile,22.0,英国,1968冬奥会,{'NAN'}
13615,Fernand Borrel,28.0,法国,1968冬奥会,{'NAN'}
13648,Nikolay Konstantinovich Borshchevsky,27.0,俄罗斯,1992冬奥会,{'金牌'}
13654,Therese Kristina Borssn,21.0,瑞典,2006冬奥会,{'NAN'}
13654,Therese Kristina Borssn,25.0,瑞典,2010冬奥会,{'NAN'}
13660,Oleksandr Stepanovych Bortiuk,26.0,俄罗斯,1992冬奥会,{'NAN'}
13660,Oleksandr Stepanovych Bortiuk,28.0,乌克兰,1994冬奥会,{'NAN'}
13673,Vladimir Bortsov,23.0,哈萨克斯坦,1998冬奥会,{'NAN'}
13673,Vladimir Bortsov,27.0,哈萨克斯坦,2002冬奥会,{'NAN'}
13698,Jan Bos,22.0,荷兰,1998冬奥会,"{'银牌', 'NAN'}"
13698,Jan Bos,26.0,荷兰,2002冬奥会,"{'银牌', 'NAN'}"
13698,Jan Bos,30.0,荷兰,2006冬奥会,{'NAN'}
13698,Jan Bos,34.0,荷兰,2010冬奥会,{'NAN'}
13704,Thomas Bos,23.0,荷兰,1992冬奥会,{'NAN'}
13707,David Bosa,21.0,意大利,2014冬奥会,{'NAN'}
13718,Emma Bosch Castell,20.0,西班牙,1992冬奥会,{'NAN'}
13719,Fabian Bsch,16.0,瑞士,2014冬奥会,{'NAN'}
13723,Mnica Bosch Forrellad,21.0,西班牙,1994冬奥会,{'NAN'}
13723,Mnica Bosch Forrellad,25.0,西班牙,1998冬奥会,{'NAN'}
13740,Volodymyr Mykolaiovych Boshchuk,23.0,乌克兰,2006冬奥会,{'NAN'}
13740,Volodymyr Mykolaiovych Boshchuk,27.0,乌克兰,2010冬奥会,{'NAN'}
13742,Claudio Bosia,22.0,意大利,2006冬奥会,{'NAN'}
13745,Peter Bosinger,22.0,加拿大,1988冬奥会,{'NAN'}
13747,Harald Bosio,22.0,奥地利,1928冬奥会,{'NAN'}
13747,Harald Bosio,26.0,奥地利,1932冬奥会,{'NAN'}
13747,Harald Bosio,30.0,奥地利,1936冬奥会,{'NAN'}
13811,tefania Botcariu,20.0,罗马尼亚,1956冬奥会,{'NAN'}
13824,Nikolay Kirilov Botev,25.0,保加利亚,1988冬奥会,{'NAN'}
13838,Tyler Botha,25.0,南非,2006冬奥会,{'NAN'}
13862,Richard Edward A. Bott,47.0,英国,1948冬奥会,{'NAN'}
13869,Stphane Botteri,26.0,法国,1988冬奥会,{'NAN'}
13869,Stphane Botteri,30.0,法国,1992冬奥会,{'NAN'}
13869,Stphane Botteri,32.0,法国,1994冬奥会,{'NAN'}
13870,Jennifer Lori Botterill,18.0,加拿大,1998冬奥会,{'银牌'}
13870,Jennifer Lori Botterill,22.0,加拿大,2002冬奥会,{'金牌'}
13870,Jennifer Lori Botterill,26.0,加拿大,2006冬奥会,{'金牌'}
13870,Jennifer Lori Botterill,30.0,加拿大,2010冬奥会,{'金牌'}
13871,"Margherita ""Rita"" Bottero",18.0,意大利,1956冬奥会,{'NAN'}
13873,Michael C. Botticelli,20.0,美国,1980冬奥会,{'NAN'}
13876,Jrmy Bottin,32.0,摩纳哥,2006冬奥会,{'NAN'}
13883,Esther Bottomley,23.0,澳大利亚,2006冬奥会,{'NAN'}
13883,Esther Bottomley,27.0,澳大利亚,2010冬奥会,{'NAN'}
13883,Esther Bottomley,30.0,澳大利亚,2014冬奥会,{'NAN'}
13890,Mikhail Botvinov,24.0,俄罗斯,1992冬奥会,{'NAN'}
13890,Mikhail Botvinov,26.0,俄罗斯,1994冬奥会,{'NAN'}
13890,Mikhail Botvinov,34.0,奥地利,2002冬奥会,"{'银牌', 'NAN'}"
13890,Mikhail Botvinov,38.0,奥地利,2006冬奥会,"{'NAN', '铜牌'}"
13916,Henry Charles Boucha,20.0,美国,1972冬奥会,{'银牌'}
13917,Noureddine Bouchaal,21.0,摩洛哥,1992冬奥会,{'NAN'}
13922,Dany Bouchard,24.0,加拿大,1992冬奥会,{'NAN'}
13922,Dany Bouchard,26.0,加拿大,1994冬奥会,{'NAN'}
13928,"Patrick ""Pat"" Bouchard",20.0,加拿大,1994冬奥会,{'NAN'}
13928,"Patrick ""Pat"" Bouchard",24.0,加拿大,1998冬奥会,{'NAN'}
13928,"Patrick ""Pat"" Bouchard",28.0,加拿大,2002冬奥会,{'NAN'}
13929,Sylvain Bouchard,23.0,加拿大,1994冬奥会,{'NAN'}
13929,Sylvain Bouchard,27.0,加拿大,1998冬奥会,{'NAN'}
13933,"Robert ""Bob"" Boucher",24.0,加拿大,1968冬奥会,{'NAN'}
13935,Gatan T. Boucher,17.0,加拿大,1976冬奥会,{'NAN'}
13935,Gatan T. Boucher,21.0,加拿大,1980冬奥会,"{'银牌', 'NAN'}"
13935,Gatan T. Boucher,25.0,加拿大,1984冬奥会,"{'金牌', '铜牌'}"
13935,Gatan T. Boucher,29.0,加拿大,1988冬奥会,{'NAN'}
13936,Gatan Boucher,31.0,瑞士,1988冬奥会,{'NAN'}
13941,Sara-Maude Boucher,22.0,加拿大,2002冬奥会,{'NAN'}
13978,Christine-Isabel Boudrias,21.0,加拿大,1994冬奥会,{'银牌'}
13978,Christine-Isabel Boudrias,25.0,加拿大,1998冬奥会,{'铜牌'}
13993,"Helen Boughton-Leigh (Bendelari-, -McAlpin)",30.0,美国,1936冬奥会,{'NAN'}
