ID,Name,Age,Region,Event,Year
34174,"Christian Douglas ""Chris"" Farstad",22.0,加拿大,雪车男子四人座,1992
34174,"Christian Douglas ""Chris"" Farstad",24.0,加拿大,雪车男子四人座,1994
34175,Sverre Melvin Farstad,27.0,挪威,速滑男子500米,1948
34175,Sverre Melvin Farstad,27.0,挪威,速滑男子1500米,1948
34177,Petar Fartunov,16.0,保加利亚,跳台滑雪男子个人标准台,2006
34177,Petar Fartunov,16.0,保加利亚,跳台滑雪男子个人大跳台,2006
34179,"Theodore Austin ""Ted"" Farwell, Jr.",21.0,美国,越野滑雪男子18公里,1952
34179,"Theodore Austin ""Ted"" Farwell, Jr.",21.0,美国,北欧两项男子个人,1952
34179,"Theodore Austin ""Ted"" Farwell, Jr.",21.0,美国,越野滑雪男子4×10公里接力赛,1952
34179,"Theodore Austin ""Ted"" Farwell, Jr.",25.0,美国,北欧两项男子个人,1956
34179,"Theodore Austin ""Ted"" Farwell, Jr.",25.0,美国,越野滑雪男子4×10公里接力赛,1956
34179,"Theodore Austin ""Ted"" Farwell, Jr.",29.0,美国,北欧两项男子个人,1960
34179,"Theodore Austin ""Ted"" Farwell, Jr.",29.0,美国,越野滑雪男子50公里,1960
34180,"Guillermo Augusto  (-William August) ""Billy"" Farwig Avaroa",22.0,玻利瓦,高山滑雪男子滑降,1980
34180,"Guillermo Augusto  (-William August) ""Billy"" Farwig Avaroa",22.0,玻利瓦,高山滑雪男子大回转,1980
34180,"Guillermo Augusto  (-William August) ""Billy"" Farwig Avaroa",22.0,玻利瓦,高山滑雪男子回转,1980
34181,Ren Federico Farwig Guillen,20.0,玻利瓦,高山滑雪男子大回转,1956
34181,Ren Federico Farwig Guillen,20.0,玻利瓦,高山滑雪男子回转,1956
34188,"Charles ""Charly"" Fasel",29.0,瑞士,冰球男子冰球,1928
34194,Clotilde Fasolis,16.0,意大利,高山滑雪女子降滑,1968
34194,Clotilde Fasolis,16.0,意大利,高山滑雪女子大回转,1968
34194,Clotilde Fasolis,16.0,意大利,高山滑雪女子回转,1968
34197,Erwin Fassbind,30.0,瑞士,雪车男子四人座,1988
34198,Ekkehard Fasser,31.0,瑞士,雪车男子四人座,1984
34198,Ekkehard Fasser,35.0,瑞士,雪车男子四人座,1988
34199,Carlo Fassi,18.0,意大利,花样滑冰男单,1948
34199,Carlo Fassi,18.0,意大利,花样滑冰混合双人,1948
34199,Carlo Fassi,22.0,意大利,花样滑冰男单,1952
34201,Marcel Fssler,28.0,瑞士,雪车男子四人座,1988
34230,Olga Aleksandrovna Fatkulina,20.0,俄罗斯,速滑女子500米,2010
34230,Olga Aleksandrovna Fatkulina,20.0,俄罗斯,速滑女子1000米,2010
34230,Olga Aleksandrovna Fatkulina,24.0,俄罗斯,速滑女子500米,2014
34230,Olga Aleksandrovna Fatkulina,24.0,俄罗斯,速滑女子1000米,2014
34230,Olga Aleksandrovna Fatkulina,24.0,俄罗斯,速滑女子1500米,2014
34231,Ildar Rayilevich Fatkullin,19.0,俄罗斯,跳台滑雪男子个人标准台,2002
34231,Ildar Rayilevich Fatkullin,19.0,俄罗斯,跳台滑雪男子个人大跳台,2002
34231,Ildar Rayilevich Fatkullin,23.0,俄罗斯,跳台滑雪男子个人标准台,2006
34231,Ildar Rayilevich Fatkullin,23.0,俄罗斯,跳台滑雪男子个人大跳台,2006
34231,Ildar Rayilevich Fatkullin,23.0,俄罗斯,跳台滑雪男子团体大跳台,2006
34234,Pompeo Fattor,22.0,意大利,越野滑雪男子15公里,1956
34234,Pompeo Fattor,22.0,意大利,越野滑雪男子4×10公里接力赛,1956
34234,Pompeo Fattor,26.0,意大利,越野滑雪男子15公里,1960
34234,Pompeo Fattor,26.0,意大利,越野滑雪男子30公里,1960
34234,Pompeo Fattor,26.0,意大利,越野滑雪男子4×10公里接力赛,1960
34235,Alessandro Fattori,20.0,意大利,高山滑雪男子超级大回转,1994
34235,Alessandro Fattori,20.0,意大利,高山滑雪男子全能,1994
34235,Alessandro Fattori,24.0,意大利,高山滑雪男子超级大回转,1998
34235,Alessandro Fattori,24.0,意大利,高山滑雪男子全能,1998
34235,Alessandro Fattori,28.0,意大利,高山滑雪男子滑降,2002
34235,Alessandro Fattori,28.0,意大利,高山滑雪男子超级大回转,2002
34235,Alessandro Fattori,28.0,意大利,高山滑雪男子全能,2002
34245,Grard Faucomprez,23.0,法国,冰球男子冰球,1968
34247,Thibault Fauconnet,24.0,法国,短道速滑男子500米,2010
34247,Thibault Fauconnet,24.0,法国,短道速滑男子1000米,2010
34247,Thibault Fauconnet,24.0,法国,短道速滑男子5000米接力,2010
34247,Thibault Fauconnet,28.0,法国,短道速滑男子500米,2014
34247,Thibault Fauconnet,28.0,法国,短道速滑男子1000米,2014
34247,Thibault Fauconnet,28.0,法国,短道速滑男子1500米,2014
34253,David Andrew Faulds,23.0,加拿大,雪车男子四人座,1968
34253,David Andrew Faulds,27.0,加拿大,雪车男子二人座,1972
34253,David Andrew Faulds,27.0,加拿大,雪车男子四人座,1972
34257,Justin Faulk,21.0,美国,冰球男子冰球,2014
34270,Silvio Fauner,23.0,意大利,越野滑雪男子10公里,1992
34270,Silvio Fauner,23.0,意大利,越野滑雪男子10/15公里追逐赛,1992
34270,Silvio Fauner,23.0,意大利,越野滑雪男子4×10公里接力赛,1992
34270,Silvio Fauner,25.0,意大利,越野滑雪男子10公里,1994
34270,Silvio Fauner,25.0,意大利,越野滑雪男子30公里,1994
34270,Silvio Fauner,25.0,意大利,越野滑雪男子50公里,1994
34270,Silvio Fauner,25.0,意大利,越野滑雪男子10/15公里追逐赛,1994
34270,Silvio Fauner,25.0,意大利,越野滑雪男子4×10公里接力赛,1994
34270,Silvio Fauner,29.0,意大利,越野滑雪男子10公里,1998
34270,Silvio Fauner,29.0,意大利,越野滑雪男子30公里,1998
34270,Silvio Fauner,29.0,意大利,越野滑雪男子50公里,1998
34270,Silvio Fauner,29.0,意大利,越野滑雪男子10/15公里追逐赛,1998
34270,Silvio Fauner,29.0,意大利,越野滑雪男子4×10公里接力赛,1998
34270,Silvio Fauner,33.0,意大利,越野滑雪男子短距离,2002
34270,Silvio Fauner,33.0,意大利,越野滑雪男子30公里,2002
34277,Gilbert Faure,28.0,法国,越野滑雪男子30公里,1972
34277,Gilbert Faure,28.0,法国,越野滑雪男子4×10公里接力赛,1972
34279,Luigi Faure,NAN,意大利,跳台滑雪男子个人标准台,1924
34294,Lenny Faustino,24.0,加拿大,花样滑冰混合双人,2002
34301,William Benjamin Fauver,21.0,美国,花样滑冰混合双人,1976
34301,William Benjamin Fauver,29.0,美国,花样滑冰混合双人,1984
34306,Denise Favart (Gaudin-),24.0,法国,花样滑冰混合双人,1948
34307,Jacques Favart,27.0,法国,花样滑冰混合双人,1948
34319,Carlo Favre,23.0,意大利,越野滑雪男子15公里,1972
34319,Carlo Favre,23.0,意大利,越野滑雪男子4×10公里接力赛,1972
34319,Carlo Favre,27.0,意大利,越野滑雪男子50公里,1976
34321,Patrick Favre,21.0,意大利,冬季两项男子20公里,1994
34321,Patrick Favre,21.0,意大利,冬季两项男子4×7.5公里接力赛,1994
34321,Patrick Favre,25.0,意大利,冬季两项男子20公里,1998
34321,Patrick Favre,25.0,意大利,冬季两项男子4×7.5公里接力赛,1998
34322,Willy Favre,20.0,瑞士,高山滑雪男子滑降,1964
34322,Willy Favre,20.0,瑞士,高山滑雪男子大回转,1964
34322,Willy Favre,20.0,瑞士,高山滑雪男子回转,1964
34322,Willy Favre,24.0,瑞士,高山滑雪男子大回转,1968
34322,Willy Favre,24.0,瑞士,高山滑雪男子回转,1968
34325,Bernard Hill Fawcett,18.0,英国,冰球男子冰球,1928
34327,Mark Fawcett,26.0,加拿大,单板滑雪男子大回转,1998
34327,Mark Fawcett,30.0,加拿大,单板滑雪男子平行大回转,2002
34341,Guillermo Fayed,24.0,法国,高山滑雪男子滑降,2010
34341,Guillermo Fayed,24.0,法国,高山滑雪男子超级大回转,2010
34341,Guillermo Fayed,28.0,法国,高山滑雪男子滑降,2014
34350,Gheorghe Fazeka,14.0,罗马尼亚,花样滑冰男单,1972
34375,Joel Israel Fearon,25.0,英国,雪车男子四人座,2014
34392,Kris Feddersen,30.0,美国,自由式滑雪男子空中技巧,1994
34398,Aldo Federici,27.0,意大利,冰球男子冰球,1948
34398,Aldo Federici,35.0,意大利,冰球男子冰球,1956
34420,Ruslan Viktorovych Fedotenko,23.0,乌克兰,冰球男子冰球,2002
34422,Svetlana Aleksandrovna Fedotkina,26.0,俄罗斯,速滑女子500米,1994
34422,Svetlana Aleksandrovna Fedotkina,26.0,俄罗斯,速滑女子1000米,1994
34422,Svetlana Aleksandrovna Fedotkina,26.0,俄罗斯,速滑女子1500米,1994
34424,Lyudmila Yevgenyevna Fedotova,23.0,哈萨克斯坦,高山滑雪女子降滑,2010
34424,Lyudmila Yevgenyevna Fedotova,23.0,哈萨克斯坦,高山滑雪女子超级大回转,2010
34424,Lyudmila Yevgenyevna Fedotova,23.0,哈萨克斯坦,高山滑雪女子大回转,2010
34430,John Richard Fee,24.0,美国,雪橇混合男子双人,1976
34430,John Richard Fee,28.0,美国,雪橇男子个人,1980
34444,Urs Fehlmann,26.0,瑞士,雪车男子四人座,1988
34447,Adolf Fehr,19.0,列支敦士登,高山滑雪男子滑降,1960
34447,Adolf Fehr,19.0,列支敦士登,高山滑雪男子大回转,1960
34447,Adolf Fehr,19.0,列支敦士登,高山滑雪男子回转,1960
34448,Diana Fehr,23.0,列支敦士登,高山滑雪女子大回转,1998
34448,Diana Fehr,23.0,列支敦士登,高山滑雪女子回转,1998
34459,Karl Josef Feichter,21.0,意大利,雪橇混合男子双人,1976
34460,Maria Feichter,19.0,意大利,雪橇女子单人,2002
34461,Reinhold Feichter,23.0,奥地利,越野滑雪男子30公里,1976
34461,Reinhold Feichter,23.0,奥地利,越野滑雪男子50公里,1976
34461,Reinhold Feichter,23.0,奥地利,越野滑雪男子4×10公里接力赛,1976
34462,Walter Feichter,27.0,意大利,单板滑雪男子平行大回转,2002
34464,Denise Feierabend,24.0,瑞士,高山滑雪女子回转,2014
34464,Denise Feierabend,24.0,瑞士,高山滑雪女全能,2014
34465,Fritz Feierabend,27.0,瑞士,雪车男子二人座,1936
34465,Fritz Feierabend,27.0,瑞士,雪车男子四人座,1936
34465,Fritz Feierabend,39.0,瑞士,雪车男子二人座,1948
34465,Fritz Feierabend,39.0,瑞士,雪车男子四人座,1948
34465,Fritz Feierabend,43.0,瑞士,雪车男子二人座,1952
34465,Fritz Feierabend,43.0,瑞士,雪车男子四人座,1952
34468,Martin Feigenwinter,23.0,瑞士,速滑男子5000米,1994
34468,Martin Feigenwinter,27.0,瑞士,速滑男子5000米,1998
34476,Jaroslav Feistauer,22.0,捷克共和国,跳台滑雪男子个人标准台,1932
34476,Jaroslav Feistauer,22.0,捷克共和国,越野滑雪男子18公里,1932
34476,Jaroslav Feistauer,22.0,捷克共和国,北欧两项男子个人,1932
34476,Jaroslav Feistauer,22.0,捷克共和国,越野滑雪男子50公里,1932
34477,Josef Feistauer,34.0,捷克共和国,越野滑雪男子50公里,1928
34478,Josef Feistmantl,24.0,奥地利,雪橇男子个人,1964
34478,Josef Feistmantl,24.0,奥地利,雪橇混合男子双人,1964
34478,Josef Feistmantl,28.0,奥地利,雪橇男子个人,1968
34478,Josef Feistmantl,28.0,奥地利,雪橇混合男子双人,1968
34478,Josef Feistmantl,32.0,奥地利,雪橇男子个人,1972
34479,Walter Feistritzer,27.0,奥地利,冰球男子冰球,1948
34507,Albin Felc,22.0,塞尔维亚,冰球男子冰球,1964
34507,Albin Felc,26.0,塞尔维亚,冰球男子冰球,1968
34507,Albin Felc,30.0,塞尔维亚,冰球男子冰球,1972
34511,Andreas Felder,21.0,奥地利,跳台滑雪男子个人标准台,1984
34511,Andreas Felder,21.0,奥地利,跳台滑雪男子个人大跳台,1984
34511,Andreas Felder,25.0,奥地利,跳台滑雪男子个人标准台,1988
34511,Andreas Felder,25.0,奥地利,跳台滑雪男子个人大跳台,1988
34511,Andreas Felder,25.0,奥地利,跳台滑雪男子团体大跳台,1988
34511,Andreas Felder,29.0,奥地利,跳台滑雪男子个人标准台,1992
34511,Andreas Felder,29.0,奥地利,跳台滑雪男子个人大跳台,1992
34511,Andreas Felder,29.0,奥地利,跳台滑雪男子团体大跳台,1992
34512,Marco Felder,19.0,列支敦士登,雪橇男子个人,1994
34513,Sarah Felder,15.0,意大利,雪橇女子单人,1972
34513,Sarah Felder,19.0,意大利,雪橇女子单人,1976
34520,Monika Feldmann,16.0,德国,花样滑冰女子个人,1968
34524,Ulf Marcus Feldt,27.0,瑞典,冰壶男子冰壶,1998
34529,Gerhard Felfernig,23.0,奥地利,冰球男子冰球,1968
34535,Dino Felicetti,27.0,意大利,冰球男子冰球,1998
34536,Elke Felicetti,21.0,意大利,速滑女子3000米,1992
34536,Elke Felicetti,21.0,意大利,女子速度滑冰5000米,1992
34548,Jonathan Flisaz,24.0,法国,北欧两项男子个人标准台/10公里,2010
34553,"Christopher Robin ""Chris"" Felix",23.0,加拿大,冰球男子冰球,1988
34557,Ivo Felix,20.0,捷克共和国,跳台滑雪男子个人标准台,1976
34573,Raymond Fellay,24.0,瑞士,高山滑雪男子滑降,1956
34573,Raymond Fellay,24.0,瑞士,高山滑雪男子大回转,1956
34573,Raymond Fellay,24.0,瑞士,高山滑雪男子回转,1956
34583,"Susanne ""Susi"" Fellner",20.0,德国,冰球女子冰球,2006
34583,"Susanne ""Susi"" Fellner",28.0,德国,冰球女子冰球,2014
34586,Norbert Felsinger,16.0,奥地利,花样滑冰男单,1956
34586,Norbert Felsinger,20.0,奥地利,花样滑冰男单,1960
34587,Sven Gnther Felski,31.0,德国,冰球男子冰球,2006
34587,Sven Gnther Felski,35.0,德国,冰球男子冰球,2010
34590,Francis Lloyd Feltman,24.0,美国,雪橇男子个人,1964
34596,Edward Piotr Fender,21.0,波兰,雪橇男子个人,1964
34596,Edward Piotr Fender,21.0,波兰,雪橇混合男子双人,1964
34599,Andrea Fendt,20.0,德国,雪橇女子单人,1980
34600,Josef Fendt,24.0,德国,雪橇男子个人,1972
34600,Josef Fendt,28.0,德国,雪橇男子个人,1976
34611,Feng Kai,19.0,中国,短道速滑男子500米,1998
34611,Feng Kai,19.0,中国,短道速滑男子1000米,1998
34611,Feng Kai,19.0,中国,短道速滑男子5000米接力,1998
34611,Feng Kai,23.0,中国,短道速滑男子500米,2002
34611,Feng Kai,23.0,中国,短道速滑男子1000米,2002
34611,Feng Kai,23.0,中国,短道速滑男子5000米接力,2002
34617,Feng Qingbo,23.0,中国,速滑男子1500米,1998
34628,Jazmine Fenlator,28.0,美国,雪车女子两人座,2014
34631,Gisle Oddvar Fenne,24.0,挪威,冬季两项男子20公里,1988
34631,Gisle Oddvar Fenne,24.0,挪威,冬季两项男子4×7.5公里接力赛,1988
34631,Gisle Oddvar Fenne,28.0,挪威,冬季两项男子20公里,1992
34631,Gisle Oddvar Fenne,28.0,挪威,冬季两项男子4×7.5公里接力赛,1992
34633,John Fennell,18.0,加拿大,雪橇男子个人,2014
34637,Anna Fenninger (-Veith),20.0,奥地利,高山滑雪女子降滑,2010
34637,Anna Fenninger (-Veith),20.0,奥地利,高山滑雪女子超级大回转,2010
34637,Anna Fenninger (-Veith),20.0,奥地利,高山滑雪女全能,2010
34637,Anna Fenninger (-Veith),24.0,奥地利,高山滑雪女子降滑,2014
34637,Anna Fenninger (-Veith),24.0,奥地利,高山滑雪女子超级大回转,2014
34637,Anna Fenninger (-Veith),24.0,奥地利,高山滑雪女子大回转,2014
34637,Anna Fenninger (-Veith),24.0,奥地利,高山滑雪女全能,2014
34640,"Peter Thomas ""Pete"" Fenson",37.0,美国,冰壶男子冰壶,2006
34656,Mihaela Alina Fera (-Egan),17.0,罗马尼亚,高山滑雪女子降滑,1988
34656,Mihaela Alina Fera (-Egan),17.0,罗马尼亚,高山滑雪女子超级大回转,1988
34656,Mihaela Alina Fera (-Egan),17.0,罗马尼亚,高山滑雪女子大回转,1988
34656,Mihaela Alina Fera (-Egan),17.0,罗马尼亚,高山滑雪女子回转,1988
34656,Mihaela Alina Fera (-Egan),17.0,罗马尼亚,高山滑雪女全能,1988
34656,Mihaela Alina Fera (-Egan),21.0,罗马尼亚,高山滑雪女子降滑,1992
34656,Mihaela Alina Fera (-Egan),21.0,罗马尼亚,高山滑雪女子超级大回转,1992
34656,Mihaela Alina Fera (-Egan),21.0,罗马尼亚,高山滑雪女子大回转,1992
34656,Mihaela Alina Fera (-Egan),21.0,罗马尼亚,高山滑雪女子回转,1992
34656,Mihaela Alina Fera (-Egan),21.0,罗马尼亚,高山滑雪女全能,1992
34656,Mihaela Alina Fera (-Egan),23.0,罗马尼亚,高山滑雪女子降滑,1994
34656,Mihaela Alina Fera (-Egan),23.0,罗马尼亚,高山滑雪女子超级大回转,1994
34656,Mihaela Alina Fera (-Egan),23.0,罗马尼亚,高山滑雪女全能,1994
34672,Reka Ferencz,20.0,罗马尼亚,冬季两项女子15公里,2010
34672,Reka Ferencz,20.0,罗马尼亚,冬季两项女子4×6公里接力,2010
34675,Ion Ferenz,31.0,罗马尼亚,冰球男子冰球,1964
34695,Graeme Ferguson,23.0,英国,冬季两项男子20公里,1976
34695,Graeme Ferguson,23.0,英国,冬季两项男子4×7.5公里接力赛,1976
34695,Graeme Ferguson,27.0,英国,冬季两项男子20公里,1980
34695,Graeme Ferguson,27.0,英国,冬季两项男子4×7.5公里接力赛,1980
34695,Graeme Ferguson,31.0,英国,冬季两项男子10公里短距离,1984
34719,Marua Ferk,21.0,斯洛文尼亚,高山滑雪女子降滑,2010
34719,Marua Ferk,21.0,斯洛文尼亚,高山滑雪女子超级大回转,2010
34719,Marua Ferk,21.0,斯洛文尼亚,高山滑雪女子回转,2010
34719,Marua Ferk,21.0,斯洛文尼亚,高山滑雪女全能,2010
34719,Marua Ferk,25.0,斯洛文尼亚,高山滑雪女子降滑,2014
34719,Marua Ferk,25.0,斯洛文尼亚,高山滑雪女子超级大回转,2014
34719,Marua Ferk,25.0,斯洛文尼亚,高山滑雪女子大回转,2014
34719,Marua Ferk,25.0,斯洛文尼亚,高山滑雪女子回转,2014
34719,Marua Ferk,25.0,斯洛文尼亚,高山滑雪女全能,2014
34720,Matea Ferk,18.0,克罗地亚,高山滑雪女子大回转,2006
34720,Matea Ferk,18.0,克罗地亚,高山滑雪女子回转,2006
34720,Matea Ferk,22.0,克罗地亚,高山滑雪女子大回转,2010
34720,Matea Ferk,22.0,克罗地亚,高山滑雪女子回转,2010
34722,Bodo Ferl,25.0,德国,雪车男子四人座,1988
34724,"Alexander ""Alex"" Ferlazzo",18.0,澳大利亚,雪橇男子个人,2014
34728,Anne Birgitta Ferm,28.0,瑞典,冰球女子冰球,1998
34774,Abraham Fernndez Martnez,24.0,西班牙,高山滑雪男子回转,1992
34774,Abraham Fernndez Martnez,24.0,西班牙,高山滑雪男子全能,1992
34797,Cecilio Fernndez Grado,24.0,西班牙,冬季两项男子10公里短距离,1984
34797,Cecilio Fernndez Grado,24.0,西班牙,冬季两项男子20公里,1984
34807,Ewen Fernandez,24.0,法国,速滑男子1500米,2014
34807,Ewen Fernandez,24.0,法国,速滑男子5000米,2014
34807,Ewen Fernandez,24.0,法国,速滑男子团体追逐（8圈）,2014
34823,ker Fernndez Roncal,20.0,西班牙,单板滑雪男子U型场地技巧,1998
34823,ker Fernndez Roncal,24.0,西班牙,单板滑雪男子U型场地技巧,2002
34823,ker Fernndez Roncal,28.0,西班牙,单板滑雪男子U型场地技巧,2006
34827,Javier Fernndez Lpez,18.0,西班牙,花样滑冰男单,2010
34827,Javier Fernndez Lpez,22.0,西班牙,花样滑冰男单,2014
34841,Juan Fernndez,28.0,阿根廷,冬季两项男子10公里短距离,1992
34841,Juan Fernndez,28.0,阿根廷,冬季两项男子20公里,1992
34889,Yonathan Jess Fernndez Garca,27.0,智利,越野滑雪男子短距离,2014
34894,Blanca Fernndez Ochoa,16.0,西班牙,高山滑雪女子大回转,1980
34894,Blanca Fernndez Ochoa,20.0,西班牙,高山滑雪女子大回转,1984
34894,Blanca Fernndez Ochoa,20.0,西班牙,高山滑雪女子回转,1984
34894,Blanca Fernndez Ochoa,24.0,西班牙,高山滑雪女子超级大回转,1988
34894,Blanca Fernndez Ochoa,24.0,西班牙,高山滑雪女子大回转,1988
34894,Blanca Fernndez Ochoa,24.0,西班牙,高山滑雪女子回转,1988
34894,Blanca Fernndez Ochoa,28.0,西班牙,高山滑雪女子大回转,1992
34894,Blanca Fernndez Ochoa,28.0,西班牙,高山滑雪女子回转,1992
34895,Dolores Fernndez Ochoa,17.0,西班牙,高山滑雪女子大回转,1984
